时间,城市,音乐剧,卡司,剧院
2023-01-13 19:30,北京,致命旋律,于晓璘 王培杰 李信 王雨姝,开心麻花A66剧场
2023-01-13 19:30,成都,阿波罗尼亚,施天玮 邵奕磊 李存贤,西部文化产业中心·一台好戏小剧场
2023-01-13 19:30,成都,灯塔,唐浩瑜 周靖杰 杜舟,西部文化产业中心·鲸剧场
2023-01-13 19:30,武汉,灯塔,宋凯文 梁宵默 刘秫呈,武汉剧院小剧场
2023-01-13 19:30,长沙,阿波罗尼亚,施博威 李政绪 郑文博,阿波罗尼亚·长沙馆
2023-01-14 13:00,上海,致爱,邓贤凌 傅祥安,星空间11号·MOriginal Box
2023-01-14 13:00,上海,危险游戏,曹珺 张旭辰,星空间66号·Salute小剧场
2023-01-14 14:00,上海,我，堂吉诃德,刘阳 刘浩冉 连江维 李金哲 武阳坤 乐巍 暴晓萱 郑正 李泽美 陶轶琪 蒋梦诗 李曌 沈道灵 汪晓宇 赵轩霆,上海文化广场主剧场
2023-01-14 14:00,上海,蝶变,钱安琪 赵雨卉 黄周,上海大剧院New Box 小剧场
2023-01-14 14:00,上海,南唐后主,王杨 徐泽辉 王洁璐 遇泓羊 吴志军 蔡淇 崔承宇 叶嘉雯 申帅 叶秋 高小茜 姜均,FANCL艺术中心艺海剧院
2023-01-14 14:00,上海,夜半歌声,丁辉 张诗漫 陆宇鹏 江珊 丁伟 徐钰斐 冯兰婷 朱微之 黄湙云 袁梦轩,中国大戏院
2023-01-14 14:00,成都,熊猫,,熊猫剧院
2023-01-14 14:30,上海,阴天,钟舜傲 徐丽东 钟嘉诚,上海共舞台
2023-01-14 14:30,上海,致命旋律,朱家鹏 李卓远 李乐尧 曹小欠儿,长江剧场黑匣子
2023-01-14 14:30,上海,小说,孙豆尔 相征 田野,星空间115号·缪时客小剧场
2023-01-14 14:30,上海,FLAMES火焰,刘乙萱 纪晓坤 顾易,星空间4号·缪时客小剧场
2023-01-14 14:30,上海,灯塔,霍京晖 王逸飞 张哲豪,星空间9号·鲸剧场
2023-01-14 14:30,上海,嘿！亚利桑那,吴杭律 滕春鹏 孙之骥 王玙璠 褚俊驰 唐超 陈旭茂,嘿！亚利桑那
2023-01-14 14:30,上海,面试,何亮辰 徐均朔 余思冉 王诗培,YOUNG剧场主剧场
2023-01-14 14:30,上海,吸血鬼亚瑟,施博威 彭筱涵 刘勃汐,星空间15号·睿鱼剧场
2023-01-14 14:30,北京,爱，死机了,许沁 周晓芃,开心麻花A33剧场
2023-01-14 14:30,北京,致命旋律,于晓璘 王培杰 李信 王雨姝,开心麻花A66剧场
2023-01-14 15:00,广州,求婚女王,,正佳大剧院x开心麻花
2023-01-14 15:00,武汉,灯塔,文振宇 饶克勤 刘秫呈,武汉剧院小剧场
2023-01-14 15:00,深圳,安娜·卡列尼娜,张会芳 洪之光 吴轶群 李明屿 米晨晨 郭亢 赵穆宸 宁馨儿 胡矿 徐晶晶 何杉 郑玲,深圳滨海艺术中心歌剧厅
2023-01-14 16:00,南京,香水之谜,赵昀迪 韩逸秋 孙敬贤 姜可夏,香水之谜剧场
2023-01-14 16:30,上海,致爱,周文嘉 钟子崴,星空间11号·MOriginal Box
2023-01-14 19:30,上海,我，堂吉诃德,刘阳 刘浩冉 连江维 李金哲 武阳坤 乐巍 暴晓萱 郑正 李泽美 陶轶琪 蒋梦诗 李曌 沈道灵 汪晓宇 赵轩霆,上海文化广场主剧场
2023-01-14 19:30,上海,蝶变,陈玉婷 丁辰西 刘泽星,上海大剧院New Box 小剧场
2023-01-14 19:30,上海,阴天,钟嘉诚 郭耀嵘 赵伟钢,上海共舞台
2023-01-14 19:30,上海,南唐后主,徐杭 王敏辉 王洁璐 遇泓羊 吴志军 蔡淇 邵玎 叶嘉雯 申帅 叶秋 高小茜 姜均,FANCL艺术中心艺海剧院
2023-01-14 19:30,上海,夜半歌声,郑棋元 喻越越 马灵奇 徐梦 丁伟 徐钰斐 王珏语涵 朱微之 黄湙云 赵雨阳,中国大戏院
2023-01-14 19:30,上海,致命旋律,朱家鹏 李卓远 李乐尧 曹小欠儿,长江剧场黑匣子
2023-01-14 19:30,上海,桑塔露琪亚,杨皓晨 李秋盟 李磊,星空间6号·一台好戏小剧场
2023-01-14 19:30,上海,阿波罗尼亚,徐佳文 姜崃 曹牧之,星空间1号·一台好戏小剧场
2023-01-14 19:30,上海,小说,孙豆尔 钱蒙楠 田野,星空间115号·缪时客小剧场
2023-01-14 19:30,上海,灯塔,元佳辰 冯文彦 张哲豪,星空间9号·鲸剧场
2023-01-14 19:30,上海,嘿！亚利桑那,冯远 滕春鹏 胡迪 王玙璠 王壹 唐超 高旭,嘿！亚利桑那
2023-01-14 19:30,上海,面试,姜彬 刘令飞 余思冉 王诗培,YOUNG剧场主剧场
2023-01-14 19:30,上海,呼救HELP,王芯芯 卓群 张沁丹 饶恒宇,星空间101号·缪时客小剧场
2023-01-14 19:30,上海,危险游戏,毛二 夏阳,星空间66号·Salute小剧场
2023-01-14 19:30,上海,吸血鬼亚瑟,顾易 蔡馨怡 刘勃汐,星空间15号·睿鱼剧场
2023-01-14 19:30,北京,爱，死机了,崔恩尔 梁汉,开心麻花A33剧场
2023-01-14 19:30,北京,致命旋律,于晓璘 王培杰 李信 王雨姝,开心麻花A66剧场
2023-01-14 19:30,成都,阿波罗尼亚,郭洧江 周靖杰 李存贤,西部文化产业中心·一台好戏小剧场
2023-01-14 19:30,成都,灯塔,唐浩瑜 孙博 杜舟,西部文化产业中心·鲸剧场
2023-01-14 19:30,广州,阿波罗尼亚,陈科铭 朱亚洲 邓欣锐,阿波罗尼亚·广州馆
2023-01-14 19:30,武汉,灯塔,宋凯文 梁宵默 张鑫澳,武汉剧院小剧场
2023-01-14 19:30,长沙,阿波罗尼亚,朱亮 王帅 陈志,阿波罗尼亚·长沙馆
2023-01-14 20:00,上海,致爱,严小北 陈楷,星空间11号·MOriginal Box
2023-01-14 20:00,上海,银河铁道之夜,高杨 刘官卫,星空间99号·Salute小剧场
2023-01-14 20:00,广州,求婚女王,,正佳大剧院x开心麻花
2023-01-14 20:00,深圳,安娜·卡列尼娜,张会芳 洪之光 吴轶群 李明屿 米晨晨 郭亢 赵穆宸 宁馨儿 胡矿 徐晶晶 何杉 郑玲,深圳滨海艺术中心歌剧厅
2023-01-15 13:00,上海,致爱,王洁璐 白倬铭,星空间11号·MOriginal Box
2023-01-15 13:00,上海,危险游戏,相征 夏阳,星空间66号·Salute小剧场
2023-01-15 14:00,上海,我，堂吉诃德,刘阳 刘浩冉 连江维 李金哲 武阳坤 乐巍 暴晓萱 郑正 李泽美 陶轶琪 蒋梦诗 李曌 沈道灵 汪晓宇 赵轩霆,上海文化广场主剧场
2023-01-15 14:00,上海,蝶变,陈玉婷 丁辰西 刘泽星,上海大剧院New Box 小剧场
2023-01-15 14:00,上海,南唐后主,张智涵 王敏辉 王梓庭 胡芳洲 白瀚祥 赵钱龙 邵玎 叶嘉雯 申帅 徐杭 周钰斐 叶秋,FANCL艺术中心艺海剧院
2023-01-15 14:00,上海,夜半歌声,丁辉 张诗漫 马灵奇 徐梦 丁伟 徐钰斐 张晓宇 朱微之 黄湙云 袁梦轩,中国大戏院
2023-01-15 14:00,成都,熊猫,,熊猫剧院
2023-01-15 14:30,上海,阴天,钟舜傲 徐丽东 钟嘉诚,上海共舞台
2023-01-15 14:30,上海,致命旋律,朱家鹏 李卓远 李乐尧 曹小欠儿,长江剧场黑匣子
2023-01-15 14:30,上海,灯塔,赵洪博 王逸飞 遇泓羊,星空间9号·鲸剧场
2023-01-15 14:30,上海,嘿！亚利桑那,李梓溪 滕春鹏 孙之骥 王玙璠 王壹 唐超 高旭,嘿！亚利桑那
2023-01-15 14:30,上海,面试,何亮辰 徐均朔 余思冉 王诗培,YOUNG剧场主剧场
2023-01-15 14:30,北京,爱，死机了,许沁 周晓芃,开心麻花A33剧场
2023-01-15 14:30,北京,致命旋律,于晓璘 王培杰 李信 王雨姝,开心麻花A66剧场
2023-01-15 15:00,广州,求婚女王,,正佳大剧院x开心麻花
2023-01-15 16:00,上海,危险游戏,毛二 张旭辰,星空间66号·Salute小剧场
2023-01-15 16:30,上海,致爱,冯远 王桓,星空间11号·MOriginal Box
2023-01-15 16:30,上海,银河铁道之夜,曹珺 管重昊,星空间99号·Salute小剧场
2023-01-15 19:30,上海,我，堂吉诃德,刘阳 刘乙萱 连江维 李金哲 武阳坤 乐巍 暴晓萱 郑正 李泽美 陶轶琪 蒋梦诗 李曌 沈道灵 汪晓宇 赵轩霆,上海文化广场主剧场
2023-01-15 19:30,上海,蝶变,赵嘉艳 张沁丹 刘泽星,上海大剧院New Box 小剧场
2023-01-15 19:30,上海,阴天,钟舜傲 徐丽东 赵伟钢,上海共舞台
2023-01-15 19:30,上海,夜半歌声,郑棋元 郭耀嵘 陆宇鹏 徐梦 丁伟 徐钰斐 王珏语涵 朱微之 黄湙云 赵雨阳,中国大戏院
2023-01-15 19:30,上海,致命旋律,朱家鹏 李卓远 李乐尧 丁辰西,长江剧场黑匣子
2023-01-15 19:30,上海,桑塔露琪亚,郝李英杰 周仕麒 李磊,星空间6号·一台好戏小剧场
2023-01-15 19:30,上海,阿波罗尼亚,徐佳文 李秋盟 曹牧之,星空间1号·一台好戏小剧场
2023-01-15 19:30,上海,小说,相征 钱蒙楠 田野,星空间115号·缪时客小剧场
2023-01-15 19:30,上海,灯塔,霍京晖 王逸飞 冯文彦,星空间9号·鲸剧场
2023-01-15 19:30,上海,翻国王棋,郭虹旭 遇泓羊 刘官卫 林大钦 李子涵 李佳音,星空间77号·鲸剧场
2023-01-15 19:30,上海,危险游戏,丁辉 李苏霖,星空间66号·Salute小剧场
2023-01-15 19:30,上海,吸血鬼亚瑟,顾易 彭筱涵 罗唯豪,星空间15号·睿鱼剧场
2023-01-15 19:30,北京,爱，死机了,崔恩尔 梁汉,开心麻花A33剧场
2023-01-15 19:30,北京,致命旋律,于晓璘 王培杰 李信 王雨姝,开心麻花A66剧场
2023-01-15 19:30,成都,阿波罗尼亚,郭洧江 周靖杰 李存贤,西部文化产业中心·一台好戏小剧场
2023-01-15 19:30,成都,灯塔,唐浩瑜 孙博 范杰,西部文化产业中心·鲸剧场
2023-01-15 19:30,广州,阿波罗尼亚,陈科铭 朱亚洲 李玉言,阿波罗尼亚·广州馆
2023-01-15 19:30,武汉,灯塔,宋凯文 梁宵默 张鑫澳,武汉剧院小剧场
2023-01-15 19:30,长沙,阿波罗尼亚,朱亮 王帅 陈志,阿波罗尼亚·长沙馆
2023-01-15 20:00,上海,致爱,周文嘉 傅祥安,星空间11号·MOriginal Box
2023-01-15 20:00,深圳,安娜·卡列尼娜,张会芳 贾凡 吴轶群 李明屿 米晨晨 郭亢 赵穆宸 宁馨儿 胡矿 徐晶晶 何杉 郑玲,深圳滨海艺术中心歌剧厅
2023-01-16 19:30,上海,翻国王棋,丁宇佳 王逸飞 李佳音 车鸣笛 周波 暴晓萱,星空间77号·鲸剧场
2023-01-16 19:30,上海,危险游戏,白瀚祥 张旭辰,星空间66号·Salute小剧场
2023-01-17 19:30,上海,我，堂吉诃德,刘阳 刘乙萱 连江维 李金哲 武阳坤 乐巍 暴晓萱 郑正 李泽美 陶轶琪 蒋梦诗 李曌 沈道灵 汪晓宇 赵轩霆,上海文化广场主剧场
2023-01-17 19:30,上海,致爱,邓贤凌 傅祥安,星空间11号·MOriginal Box
2023-01-17 19:30,上海,银河铁道之夜,夏阳 赵伟钢,星空间99号·Salute小剧场
2023-01-17 19:30,上海,危险游戏,丁辉 李苏霖,星空间66号·Salute小剧场
2023-01-18 19:30,上海,我，堂吉诃德,刘阳 刘乙萱 连江维 李金哲 武阳坤 乐巍 暴晓萱 郑正 李泽美 陶轶琪 蒋梦诗 李曌 沈道灵 汪晓宇 赵轩霆,上海文化广场主剧场
2023-01-18 19:30,上海,危险游戏,刘令飞 钟嘉诚,上海共舞台
2023-01-18 19:30,上海,致爱,严小北 林大钦,星空间11号·MOriginal Box
2023-01-18 19:30,上海,吸血鬼亚瑟,潘龙 邱鑫悦 赵毅劼,星空间15号·睿鱼剧场
2023-01-19 19:30,上海,危险游戏,赵伟钢 钟舜傲,上海共舞台
2023-01-19 19:30,上海,翻国王棋,徐泽辉 张琦铭 李佳音 林大钦 宋元明 暴晓萱,星空间77号·鲸剧场
2023-01-19 19:30,上海,致爱,李梓溪 张博俊,星空间11号·MOriginal Box
2023-01-19 19:30,上海,吸血鬼亚瑟,施博威 陈玉婷 赵毅劼,星空间15号·睿鱼剧场
2023-01-20 19:30,上海,危险游戏,刘令飞 钟嘉诚,上海共舞台
2023-01-20 19:30,上海,致爱,邓贤凌 孙礼杰,星空间11号·MOriginal Box
2023-01-20 19:30,上海,吸血鬼亚瑟,施博威 邱鑫悦 赵毅劼,星空间15号·睿鱼剧场
2023-01-23 14:30,上海,吸血鬼亚瑟,顾易 邱鑫悦 罗唯豪,星空间15号·睿鱼剧场
2023-01-23 19:30,上海,危险游戏,毛二 杨皓晨,星空间66号·Salute小剧场
2023-01-23 19:30,上海,吸血鬼亚瑟,施博威 邱鑫悦 赵毅劼,星空间15号·睿鱼剧场
2023-01-24 14:30,上海,危险游戏,钟嘉诚 夏阳,上海共舞台
2023-01-24 14:30,上海,月亮与六便士,何铭海 刘杨 杜航 卓群,星空间815号·缪时客小剧场
2023-01-24 14:30,上海,小说,孙豆尔 饶恒宇 毛寅东,星空间115号·缪时客小剧场
2023-01-24 14:30,上海,危险游戏,管重昊 李苏霖,星空间66号·Salute小剧场
2023-01-24 14:30,上海,吸血鬼亚瑟,顾易 蔡馨怡 赵毅劼,星空间15号·睿鱼剧场
2023-01-24 19:30,上海,危险游戏,钟嘉诚 毛二,上海共舞台
2023-01-24 19:30,上海,月亮与六便士,吴俊鹏 黎宛曈 俄吉古古 王雪旌,星空间815号·缪时客小剧场
2023-01-24 19:30,上海,小说,孙豆尔 钱蒙楠 毛寅东,星空间115号·缪时客小剧场
2023-01-24 19:30,上海,致爱,王洁璐 白倬铭,星空间11号·MOriginal Box
2023-01-24 19:30,上海,呼救HELP,舒杨 卓群 年蔓婷 王芯芯,星空间101号·缪时客小剧场
2023-01-24 19:30,上海,危险游戏,徐昊 杨皓晨,星空间66号·Salute小剧场
2023-01-24 19:30,上海,吸血鬼亚瑟,施博威 蔡馨怡 罗唯豪,星空间15号·睿鱼剧场
2023-01-25 11:00,成都,熊猫,,熊猫剧院
2023-01-25 14:00,成都,熊猫,,熊猫剧院
2023-01-25 14:30,上海,危险游戏,赵伟钢 钟舜傲,上海共舞台
2023-01-25 14:30,上海,月亮与六便士,孙豆尔 陈旭 杜航 卓群,星空间815号·缪时客小剧场
2023-01-25 14:30,上海,小说,余镇鳌 吴俊鹏 毛寅东,星空间115号·缪时客小剧场
2023-01-25 14:30,上海,危险游戏,徐昊 李苏霖,星空间66号·Salute小剧场
2023-01-25 14:30,上海,吸血鬼亚瑟,顾易 邱鑫悦 罗唯豪,星空间15号·睿鱼剧场
2023-01-25 16:00,上海,致爱,李梓溪 张博俊,星空间11号·MOriginal Box
2023-01-25 19:30,上海,危险游戏,钟嘉诚 夏阳,上海共舞台
2023-01-25 19:30,上海,月亮与六便士,何铭海 黎宛曈 俄吉古古 田梦,星空间815号·缪时客小剧场
2023-01-25 19:30,上海,小说,孙豆尔 钱蒙楠 毛寅东,星空间115号·缪时客小剧场
2023-01-25 19:30,上海,灯塔,赵洪博 王逸飞 翟松,星空间9号·鲸剧场
2023-01-25 19:30,上海,嘿！亚利桑那,吴杭律 滕春鹏 孙之骥 王玙璠 郭俊宇 唐超 高旭,嘿！亚利桑那
2023-01-25 19:30,上海,致爱,邓贤凌 孙礼杰,星空间11号·MOriginal Box
2023-01-25 19:30,上海,呼救HELP,王芯芯 卓群 年蔓婷 饶恒宇,星空间101号·缪时客小剧场
2023-01-25 19:30,上海,银河铁道之夜,高杨 朱微之,星空间99号·Salute小剧场
2023-01-25 19:30,上海,危险游戏,管重昊 毛二,星空间66号·Salute小剧场
2023-01-25 19:30,上海,吸血鬼亚瑟,顾易 蔡馨怡 赵毅劼,星空间15号·睿鱼剧场
2023-01-26 11:00,成都,熊猫,,熊猫剧院
2023-01-26 14:00,成都,熊猫,,熊猫剧院
2023-01-26 14:30,上海,危险游戏,钟嘉诚 毛二,上海共舞台
2023-01-26 14:30,上海,月亮与六便士,田野 易群 杜航 邹子月,星空间815号·缪时客小剧场
2023-01-26 14:30,上海,小说,余镇鳌 吴俊鹏 毛寅东,星空间115号·缪时客小剧场
2023-01-26 14:30,上海,FLAMES火焰,陈旭 孙豆尔 徐杭,星空间4号·缪时客小剧场
2023-01-26 14:30,上海,危险游戏,相征 杨皓晨,星空间66号·Salute小剧场
2023-01-26 14:30,上海,吸血鬼亚瑟,施博威 蔡馨怡 罗唯豪,星空间15号·睿鱼剧场
2023-01-26 15:00,北京,威尼斯商人,洪果 王浩楠 吴以瀚 云孟和,时间剧场TIME THEATRE
2023-01-26 16:00,上海,致爱,王洁璐 白倬铭,星空间11号·MOriginal Box
2023-01-26 19:30,上海,危险游戏,赵伟钢 钟舜傲,上海共舞台
2023-01-26 19:30,上海,月亮与六便士,田野 陈旭 杜航 田梦,星空间815号·缪时客小剧场
2023-01-26 19:30,上海,小说,徐佳文 钱蒙楠 俄吉古古,星空间115号·缪时客小剧场
2023-01-26 19:30,上海,FLAMES火焰,卓群 孙豆尔 徐杭,星空间4号·缪时客小剧场
2023-01-26 19:30,上海,灯塔,赵洪博 王逸飞 翟松,星空间9号·鲸剧场
2023-01-26 19:30,上海,嘿！亚利桑那,吴杭律 滕春鹏 孙之骥 王玙璠 郭俊宇 唐超 高旭,嘿！亚利桑那
2023-01-26 19:30,上海,致爱,李梓溪 张博俊,星空间11号·MOriginal Box
2023-01-26 19:30,上海,呼救HELP,舒杨 易群 年蔓婷 王芯芯,星空间101号·缪时客小剧场
2023-01-26 19:30,上海,银河铁道之夜,高杨 朱微之,星空间99号·Salute小剧场
2023-01-26 19:30,上海,危险游戏,徐昊 李苏霖,星空间66号·Salute小剧场
2023-01-26 19:30,上海,吸血鬼亚瑟,施博威 邱鑫悦 赵毅劼,星空间15号·睿鱼剧场
2023-01-26 19:30,北京,威尼斯商人,洪果 王浩楠 吴以瀚 云孟和,时间剧场TIME THEATRE
2023-01-26 19:30,武汉,灯塔,宋凯文 梁宵默 刘秫呈,武汉剧院小剧场
2023-01-27 11:00,成都,熊猫,,熊猫剧院
2023-01-27 14:00,成都,熊猫,,熊猫剧院
2023-01-27 14:30,上海,危险游戏,赵伟钢 钟舜傲,上海共舞台
2023-01-27 14:30,上海,月亮与六便士,吴俊鹏 易群 陈旭茂 王雪旌,星空间815号·缪时客小剧场
2023-01-27 14:30,上海,小说,舒杨 徐昊 田野,星空间115号·缪时客小剧场
2023-01-27 14:30,上海,FLAMES火焰,卓群 孙豆尔 徐杭,星空间4号·缪时客小剧场
2023-01-27 14:30,上海,危险游戏,相征 毛二,星空间66号·Salute小剧场
2023-01-27 14:30,上海,吸血鬼亚瑟,顾易 邱鑫悦 罗唯豪,星空间15号·睿鱼剧场
2023-01-27 15:00,北京,威尼斯商人,洪果 王浩楠 吴以瀚 云孟和,时间剧场TIME THEATRE
2023-01-27 15:00,武汉,灯塔,元佳辰 梁宵默 张鑫澳,武汉剧院小剧场
2023-01-27 19:30,上海,危险游戏,钟嘉诚 夏阳,上海共舞台
2023-01-27 19:30,上海,月亮与六便士,田野 黎宛曈 陈旭茂 周钰斐,星空间815号·缪时客小剧场
2023-01-27 19:30,上海,小说,余镇鳌 吴俊鹏 俄吉古古,星空间115号·缪时客小剧场
2023-01-27 19:30,上海,FLAMES火焰,卓群 孙豆尔 徐杭,星空间4号·缪时客小剧场
2023-01-27 19:30,上海,灯塔,赵洪博 崔承宇 翟松,星空间9号·鲸剧场
2023-01-27 19:30,上海,嘿！亚利桑那,吴杭律 滕春鹏 孙之骥 王玙璠 郭俊宇 高瑞杰 高旭,嘿！亚利桑那
2023-01-27 19:30,上海,呼救HELP,王芯芯 易群 年蔓婷 饶恒宇,星空间101号·缪时客小剧场
2023-01-27 19:30,上海,银河铁道之夜,张旭辰 朱微之,星空间99号·Salute小剧场
2023-01-27 19:30,上海,危险游戏,徐昊 李苏霖,星空间66号·Salute小剧场
2023-01-27 19:30,上海,吸血鬼亚瑟,施博威 蔡馨怡 黄偲,星空间15号·睿鱼剧场
2023-01-27 19:30,北京,威尼斯商人,洪果 王浩楠 吴以瀚 云孟和,时间剧场TIME THEATRE
2023-01-27 19:30,武汉,灯塔,宋凯文 梁宵默 张鑫澳,武汉剧院小剧场
2023-01-28 14:00,成都,熊猫,,熊猫剧院
2023-01-28 14:30,上海,FLAMES火焰,蔡馨怡 孙豆尔 顾易,星空间4号·缪时客小剧场
2023-01-28 19:30,上海,危险游戏,钟嘉诚 毛二,上海共舞台
2023-01-29 19:30,上海,危险游戏,刘令飞 钟舜傲,上海共舞台
2023-01-29 19:30,上海,翻国王棋,王杨 刘阳 郭亢 孙欣业 刘明明 暴晓萱,星空间77号·鲸剧场
2023-01-29 19:30,上海,银河铁道之夜,曹珺 朱微之,星空间99号·Salute小剧场
2023-01-30 19:30,上海,危险游戏,刘令飞 钟嘉诚,上海共舞台
2023-01-30 19:30,上海,小说,孙豆尔 徐昊 郝晓辉,星空间115号·缪时客小剧场
2023-01-30 19:30,上海,翻国王棋,蛋蛋 刘阳 郭亢 车鸣笛 邵立君 李佳音,星空间77号·鲸剧场
2023-01-30 19:30,上海,危险游戏,毛二 夏阳,星空间66号·Salute小剧场
2023-01-31 19:30,上海,危险游戏,刘令飞 钟舜傲,上海共舞台
2023-01-31 19:30,上海,翻国王棋,蛋蛋 遇泓羊 李佳音 孙欣业 宋元明 暴晓萱,星空间77号·鲸剧场
2023-01-31 19:30,上海,致爱,赵雨卉 林大钦,星空间11号·MOriginal Box
2023-01-31 19:30,上海,银河铁道之夜,曹珺 朱微之,星空间99号·Salute小剧场
2023-02-01 19:30,上海,危险游戏,刘令飞 钟嘉诚,上海共舞台
2023-02-01 19:30,上海,翻国王棋,王杨 遇泓羊 李佳音 车鸣笛 周波 暴晓萱,星空间77号·鲸剧场
2023-02-01 19:30,上海,嘿！亚利桑那,吴杭律 滕春鹏 施哲明 周文嘉 郭俊宇 高瑞杰 陈旭茂,嘿！亚利桑那
2023-02-01 19:30,上海,I LOVE YOU…,于毅 余思冉 张玮伦 张梦嫣,上海话剧艺术中心D6空间
2023-02-01 19:30,上海,银河铁道之夜,夏阳 李乐尧,星空间99号·Salute小剧场
2023-02-02 19:30,上海,危险游戏,杨皓晨 钟嘉诚,上海共舞台
2023-02-02 19:30,上海,翻国王棋,蛋蛋 张琦铭 郭亢 孙欣业 刘明明 暴晓萱,星空间77号·鲸剧场
2023-02-02 19:30,上海,嘿！亚利桑那,冯远 李磊 胡迪 周文嘉 褚俊驰 唐超 陈旭茂,嘿！亚利桑那
2023-02-02 19:30,上海,I LOVE YOU…,赵超凡 贺梦洁 钱海睿 张钟仪,上海话剧艺术中心D6空间
